1995,100 min,6.7,"Comedy, Drama, Romance",tt0114011,N/A,Now and Then,"21,823",movie,English,Lesli Linka Glatter,1 nomination.,"Christina Ricci, Rosie O'Donnell, Thora Birch, Melanie Griffith",USA,PG-13,I. Marlene King,20-Oct-95,325,1,606
1995,107 min,7.7,"Drama, Romance",tt0114117,N/A,Persuasion,"8,758",movie,English,Roger Michell,7 wins & 2 nominations.,"Amanda Root, Ciarán Hinds, Susan Fleetwood, Corin Redgrave","UK, USA, France",PG,"Jane Austen (novel), Nick Dear (screenplay)",27-Sep-95,0,1,676
1995,112 min,7.7,"Fantasy, Sci-Fi",tt0112682,73,The City of Lost Children,"56,273",movie,"French, Cantonese","Marc Caro, Jean-Pierre Jeunet",2 wins & 11 nominations.,"Ron Perlman, Daniel Emilfork, Judith Vittet, Dominique Pinon","France, Germany, Spain",R,"Gilles Adrien, Jean-Pierre Jeunet, Marc Caro, Gilles Adrien (dialogue), Guillaume Laurant (additional dialogue), Jean-Pierre Jeunet (additional dialogue)",15-Dec-95,0,6,7198
1995,108 min,7.2,"Crime, Drama, Romance",tt0115012,N/A,Shanghai Triad,"4,231",movie,Mandarin,Yimou Zhang,Nominated for 1 Oscar. Another 5 wins & 3 nominations.,"Li Gong, Baotian Li, Wang Xiaoxiao, Xuejian Li","France, China",R,"Bi Feiyu, Li Xiao (novel)",22-Dec-95,37,0,0
1995,99 min,6.4,"Biography, Drama",tt0112792,47,Dangerous Minds,"38,893",movie,English,John N. Smith,5 wins & 5 nominations.,"Michelle Pfeiffer, George Dzundza, Courtney B. Vance, Robin Bartlett",USA,R,"LouAnne Johnson (book), Ronald Bass (screenplay)",11-Aug-95,15,0,0
1995,129 min,8,"Mystery, Sci-Fi, Thriller",tt0114746,74,Twelve Monkeys,"470,939",movie,"English, French",Terry Gilliam,Nominated for 2 Oscars. Another 9 wins & 18 nominations.,"Joseph Melito, Bruce Willis, Jon Seda, Michael Chance",USA,R,"Chris Marker (film La Jetée), David Webb Peoples (screenplay), Janet Peoples (screenplay)",5-Jan-96,39,0,0
1995,40 min,6.6,"Adventure, Romance",tt0114952,N/A,Wings of Courage,482,movie,English,Jean-Jacques Annaud,N/A,"Craig Sheffer, Tom Hulce, Elizabeth McGovern, Val Kilmer","USA, France",G,"Alain Godard, Jean-Jacques Annaud",18-Sep-96,10,1,365
1995,91 min,6.8,"Comedy, Drama, Family",tt0112431,83,Babe,"95,488",movie,English,Chris Noonan,Won 1 Oscar. Another 18 wins & 23 nominations.,"Christine Cavanaugh, Miriam Margolyes, Danny Mann, Hugo Weaving","Australia, USA",G,"Dick King-Smith (novel), George Miller (screenplay), Chris Noonan (screenplay)",4-Aug-95,85,0,294
1995,121 min,6.9,"Biography, Drama, Romance",tt0112637,N/A,Carrington,"4,394",movie,English,Christopher Hampton,Nominated for 1 BAFTA Film Award. Another 7 wins & 7 nominations.,"Emma Thompson, Jonathan Pryce, Steven Waddington, Samuel West","UK, France",R,"Christopher Hampton, Michael Holroyd (book)",10-Nov-95,1245,0,0
1995,122 min,7.6,"Crime, Drama",tt0112818,80,Dead Man Walking,"74,148",movie,English,Tim Robbins,Won 1 Oscar. Another 20 wins & 19 nominations.,"Susan Sarandon, Sean Penn, Robert Prosky, Raymond J. Barry","UK, USA",R,"Helen Prejean (book), Tim Robbins",2-Feb-96,484,2,4882
1995,51 min,6.5,"Adventure, Drama, Family",tt0112286,N/A,Across the Sea of Time,212,movie,"English, Russian",Stephen Low,N/A,"Peter Reznick, John McDonough, Avi Hoffman, Victor Steinbach",USA,G,Andrew Gellis,20-Oct-95,0,0,0
1995,101 min,5.7,"Comedy, Family, Romance",tt0113442,45,It Takes Two,"15,327",movie,English,Andy Tennant,1 win & 3 nominations.,"Kirstie Alley, Steve Guttenberg, Mary-Kate Olsen, Ashley Olsen",USA,PG,Deborah Dean Davis,17-Nov-95,12,0,0
1995,97 min,6.8,"Comedy, Romance",tt0112697,68,Clueless,"127,082",movie,"English, Spanish",Amy Heckerling,6 wins & 11 nominations.,"Alicia Silverstone, Stacey Dash, Brittany Murphy, Paul Rudd",USA,PG-13,Amy Heckerling,19-Jul-95,57,975,676358
1995,106 min,6.9,"Drama, Thriller",tt0112749,71,"Cry, the Beloved Country","1,448",movie,English,Darrell Roodt,1 win & 4 nominations.,"James Earl Jones, Richard Harris, Vusi Kunene, Charles S. Dutton","South Africa, USA",PG-13,"Ronald Harwood (screenplay), Alan Paton (novel)",15-Dec-95,0,0,0
1995,104 min,7.5,"Drama, War",tt0114279,N/A,Richard III,"11,787",movie,English,Richard Loncraine,Nominated for 2 Oscars. Another 7 wins & 10 nominations.,"Ian McKellen, Annette Bening, Jim Broadbent, Robert Downey Jr.","UK, USA",R,"William Shakespeare (play), Ian McKellen, Richard Loncraine",29-Dec-95,371,0,173
1995,119 min,6.8,"Action, Crime, Drama",tt0112819,N/A,Dead Presidents,"15,540",movie,English,"Albert Hughes, Allen Hughes",2 nominations.,"Larenz Tate, Keith David, Chris Tucker, Freddy Rodríguez",USA,R,"Allen Hughes (story), Albert Hughes (story), Michael Henry Brown (story), Michael Henry Brown (screenplay), Wallace Terry (story ""Specialist No.4 Haywood T. 'The Kid' Kirkland"")",6-Oct-95,253,0,0
1995,117 min,6.7,"Biography, Drama, History",tt0114272,N/A,Restoration,"7,684",movie,"English, Latin",Michael Hoffman,Won 2 Oscars. Another 2 nominations.,"Robert Downey Jr., Sam Neill, David Thewlis, Polly Walker","USA, UK",R,"Rose Tremain (novel), Rupert Walters (screenplay)",2-Feb-96,1597,191,1256
1995,101 min,5.8,"Action, Adventure, Fantasy",tt0113855,58,Mortal Kombat,"83,087",movie,English,Paul W.S. Anderson,1 win & 3 nominations.,"Christopher Lambert, Robin Shou, Linden Ashby, Cary-Hiroyuki Tagawa",USA,PG-13,"Ed Boon (video games), John Tobias (video games), Kevin Droney",18-Aug-95,1634,0,203
1995,106 min,6.8,"Comedy, Crime, Drama",tt0114681,86,To Die For,"35,212",movie,English,Gus Van Sant,Won 1 Golden Globe. Another 6 wins & 12 nominations.,"Nicole Kidman, Matt Dillon, Joaquin Phoenix, Casey Affleck","USA, UK, Canada",R,"Joyce Maynard (book), Buck Henry (screenplay)",6-Oct-95,4704,5,111
1995,117 min,6.2,"Comedy, Drama, Romance",tt0113347,N/A,How to Make an American Quilt,"8,687",movie,English,Jocelyn Moorhouse,4 nominations.,"Kaelynn Craddick, Sara Craddick, Kate Capshaw, Adam Baldwin",USA,PG-13,"Whitney Otto (novel), Jane Anderson (screenplay)",6-Oct-95,0,0,0
1995,127 min,8.6,"Crime, Drama, Mystery",tt0114369,65,Se7en,"1,047,788",movie,English,David Fincher,Nominated for 1 Oscar. Another 25 wins & 34 nominations.,"Morgan Freeman, Andrew Kevin Walker, Daniel Zacapa, Brad Pitt",USA,R,Andrew Kevin Walker,22-Sep-95,297,1550,1697757
1995,81 min,6.7,"Animation, Adventure, Drama",tt0114148,58,Pocahontas,"122,684",movie,"English, Algonquin","Mike Gabriel, Eric Goldberg",Won 2 Oscars. Another 13 wins & 6 nominations.,"Irene Bedard, Judy Kuhn, Mel Gibson, David Ogden Stiers",USA,G,"Carl Binder, Susannah Grant, Philip LaZebnik, Glen Keane (story), Joe Grant (story), Ralph Zondag (story), Burny Mattinson (story), Ed Gombert (story), Kaan Kalyon (story), Francis Glebas (story), Rob Gibbs (story), Bruce Morris (story), Todd Kurosawa (story), Duncan Marjoribanks (story), Chris Buck (story), Mike Gabriel (based on an idea by), Andrew Chapman (additional story development), Randy Cartwright (additional story development), Will Finn (additional story development), Broose Johnson (additional story development), T. Daniel Hofstedt (additional story development), David Pruiksma (additional story development), Nik Ranieri (additional story development), Vincent DeFrances (additional story development), Tom Mazzocco (additional story development), Don Dougherty (additional story development), Jorgen Klubien (additional story development)",23-Jun-95,697,19722,6106403
1995,94 min,6.7,"Drama, Romance",tt0114916,N/A,When Night Is Falling,"5,422",movie,English,Patricia Rozema,5 nominations.,"Pascale Bussières, Rachael Crawford, Henry Czerny, David Fox",Canada,R,Patricia Rozema,17-Nov-95,0,0,0
1995,106 min,8.6,"Crime, Drama, Mystery",tt0114814,77,The Usual Suspects,"760,882",movie,"English, Hungarian, Spanish, French",Bryan Singer,Won 2 Oscars. Another 32 wins & 16 nominations.,"Stephen Baldwin, Gabriel Byrne, Benicio Del Toro, Kevin Pollak","USA, Germany",R,Christopher McQuarrie,15-Sep-95,0,9,561
1994,97 min,4.7,"Action, Drama, Thriller",tt0109950,N/A,Guardian Angel,217,movie,English,Richard W. Munchkin,N/A,"Cynthia Rothrock, Daniel McVicar, Lydie Denier, Marshall R. Teague",USA,R,Joe Hart,22-Nov-94,45,0,1125
1995,95 min,7.1,"Comedy, Fantasy, Romance",tt0113819,59,Mighty Aphrodite,"32,144",movie,English,Woody Allen,Won 1 Oscar. Another 11 wins & 11 nominations.,"Pamela Blair, Rene Ceballos, Elie Chaib, George De La Pena",USA,R,Woody Allen,10-Nov-95,0,0,0
