ITERATION,Global Best Position,Global Best Fitness
ITERATION 0,8.88446179739795,2.3804903713595452E-20
ITERATION 1,9.883157864986305,7.090312583419322E-28
ITERATION 2,13.14841325173336,1.0446968530538076E-35
ITERATION 3,14.97848031345683,1.5324118670482485E-41
ITERATION 4,17.172429916891787,1.0584067308617633E-46
ITERATION 5,19.152429916891787,5.3105221207104605E-51
ITERATION 6,21.132429916891788,2.664537589589318E-55
ITERATION 7,23.112429916891788,1.3369232638437104E-59
ITERATION 8,25.09242991689179,6.70796996968639E-64
ITERATION 9,27.07242991689179,3.365702604713848E-68
ITERATION 10,29.05242991689179,1.688730580871575E-72
ITERATION 11,31.03242991689179,8.473151997377106E-77
ITERATION 12,33.01242991689179,4.251377074820409E-81
ITERATION 13,34.99242991689179,2.1331149303003157E-85
ITERATION 14,36.972429916891784,1.0702836341710137E-89
ITERATION 15,38.95242991689178,5.370114105445817E-94
ITERATION 16,40.93242991689178,2.6944376784613242E-98
ITERATION 17,42.87013835921505,1.6702740075008616E-102
ITERATION 18,44.850138359215045,8.380546727305144E-107
ITERATION 19,46.414971842934435,3.351811730329114E-110
ITERATION 20,48.39497184293443,1.6817608788142603E-114
ITERATION 21,49.92276223411573,8.094864131334637E-118
ITERATION 22,51.90276223411573,4.061572340776625E-122
ITERATION 23,53.882762234115724,2.03788100846616E-126
ITERATION 24,55.86276223411572,1.0225003166810984E-130
ITERATION 25,57.84276223411572,5.130362829181387E-135
ITERATION 26,59.822762234115714,2.574143237870021E-139
ITERATION 27,61.412685915110394,9.081494055153931E-143
ITERATION 28,63.39268591511039,4.5566107681240525E-147
ITERATION 29,65.30793792161899,3.160276216318001E-151
ITERATION 30,67.28793792161899,1.5856585436344305E-155
ITERATION 31,69.267937921619,7.955991327651285E-160
ITERATION 32,71.247937921619,3.991893353066005E-164
ITERATION 33,73.227937921619,2.0029197979223964E-168
ITERATION 34,75.207937921619,1.0049586404477174E-172
ITERATION 35,77.18793792161901,5.042348026407159E-177
ITERATION 36,79.06681106576542,4.1948035241245764E-181
ITERATION 37,80.52881885629239,2.8054468453504E-184
ITERATION 38,82.42315462850608,2.1602508308556638E-188
ITERATION 39,84.40315462850609,1.0838989859977399E-192
ITERATION 40,86.38315462850609,5.438428700344558E-197
ITERATION 41,87.96460233058038,2.0017202701030376E-200
ITERATION 42,89.94460233058038,1.004356781178179E-204
ITERATION 43,91.92460233058038,5.039328216657707E-209
ITERATION 44,93.90460233058039,2.5284669104751918E-213
ITERATION 45,95.79756342611807,1.9603990493323088E-217
ITERATION 46,97.72855260782032,1.2567669524049707E-221
ITERATION 47,99.70855260782032,6.305788225562927E-226
ITERATION 48,101.57859590388787,5.482668139237412E-230
ITERATION 49,103.55859590388788,2.750911307057345E-234
ITERATION 50,105.53859590388788,1.3802610019634314E-238
ITERATION 51,107.51859590388788,6.925415692805474E-243
ITERATION 52,109.49859590388789,3.474805304933302E-247
ITERATION 53,111.47859590388789,1.7434725138214377E-251
ITERATION 54,113.12508856375459,4.63555482273158E-255
ITERATION 55,115.04329079677895,3.1679513006456575E-259
ITERATION 56,117.02329079677895,1.589509492793466E-263
ITERATION 57,119.00329079677896,7.975313342618647E-268
ITERATION 58,120.98329079677896,4.001588112642271E-272
ITERATION 59,122.96329079677896,2.0077841127160125E-276
ITERATION 60,124.94247440952014,1.0115198388516846E-280
ITERATION 61,126.92247440952015,5.075268630789813E-285
ITERATION 62,128.6488911398362,9.048836411206585E-289
ITERATION 63,130.62889113983618,4.5402248991064333E-293
ITERATION 64,132.60889113983617,2.278043407762271E-297
ITERATION 65,134.58889113983616,1.143001036946407E-301
ITERATION 66,136.56889113983615,5.734971361866599E-306
ITERATION 67,138.44784861632613,4.76899574227426E-310
ITERATION 68,140.42784861632612,2.392828451E-314
ITERATION 69,142.4078486163261,1.200594E-318
ITERATION 70,144.34402588275984,7.4E-323
ITERATION 71,145.24981050680773,0.0
ITERATION 72,145.24981050680773,0.0
ITERATION 73,145.24981050680773,0.0
ITERATION 74,145.24981050680773,0.0
ITERATION 75,145.24981050680773,0.0
ITERATION 76,145.24981050680773,0.0
ITERATION 77,145.24981050680773,0.0
ITERATION 78,145.24981050680773,0.0
ITERATION 79,145.24981050680773,0.0
ITERATION 80,145.24981050680773,0.0
ITERATION 81,145.24981050680773,0.0
ITERATION 82,145.24981050680773,0.0
ITERATION 83,145.24981050680773,0.0
ITERATION 84,145.24981050680773,0.0
ITERATION 85,145.24981050680773,0.0
ITERATION 86,145.24981050680773,0.0
ITERATION 87,145.24981050680773,0.0
ITERATION 88,145.24981050680773,0.0
ITERATION 89,145.24981050680773,0.0
ITERATION 90,145.24981050680773,0.0
ITERATION 91,145.24981050680773,0.0
ITERATION 92,145.24981050680773,0.0
ITERATION 93,145.24981050680773,0.0
ITERATION 94,145.24981050680773,0.0
ITERATION 95,145.24981050680773,0.0
ITERATION 96,145.24981050680773,0.0
ITERATION 97,145.24981050680773,0.0
ITERATION 98,145.24981050680773,0.0
ITERATION 99,145.24981050680773,0.0
