ITERATION,Global Best Position,Global Best Fitness
ITERATION 0,2.372299141079255,1888283.3208720752
ITERATION 1,2.3345299340836885,4128389.472091471
ITERATION 2,2.776437497267271,5208909.74926425
ITERATION 3,3.465973791979737,5664894.739412744
ITERATION 4,5.099047053962487,6011857.0932091335
ITERATION 5,5.099047053962487,6011857.0932091335
ITERATION 6,5.065461533765023,6012510.555343684
ITERATION 7,5.057590347402513,6012625.608855654
ITERATION 8,5.057590347402513,6012625.608855654
ITERATION 9,4.975486820492741,6012948.920192939
ITERATION 10,4.975486820492741,6012948.920192939
ITERATION 11,4.975486820492741,6012948.920192939
ITERATION 12,4.980163652950009,6012973.975329692
ITERATION 13,4.980163652950009,6012973.975329692
ITERATION 14,4.980163652950009,6012973.975329692
ITERATION 15,5.001067171005584,6013021.283884304
ITERATION 16,5.001067171005584,6013021.283884304
ITERATION 17,5.001067171005584,6013021.283884304
ITERATION 18,5.001067171005584,6013021.283884304
ITERATION 19,5.001067171005584,6013021.283884304
ITERATION 20,4.999971639997019,6013021.4207271505
ITERATION 21,4.999971639997019,6013021.4207271505
ITERATION 22,4.999971639997019,6013021.4207271505
ITERATION 23,4.999971639997019,6013021.4207271505
ITERATION 24,4.999971639997019,6013021.4207271505
ITERATION 25,4.999971639997019,6013021.4207271505
ITERATION 26,4.999971639997019,6013021.4207271505
ITERATION 27,4.999971639997019,6013021.4207271505
ITERATION 28,4.999971639997019,6013021.4207271505
ITERATION 29,4.999971639997019,6013021.4207271505
ITERATION 30,4.999971639997019,6013021.4207271505
ITERATION 31,4.999971639997019,6013021.4207271505
ITERATION 32,4.999971639997019,6013021.4207271505
ITERATION 33,4.999971639997019,6013021.4207271505
ITERATION 34,4.999971639997019,6013021.4207271505
ITERATION 35,4.999971639997019,6013021.4207271505
ITERATION 36,4.999971639997019,6013021.4207271505
ITERATION 37,4.999971639997019,6013021.4207271505
ITERATION 38,4.999971639997019,6013021.4207271505
ITERATION 39,4.999971639997019,6013021.4207271505
ITERATION 40,4.999971639997019,6013021.4207271505
ITERATION 41,4.999971639997019,6013021.4207271505
ITERATION 42,4.999971639997019,6013021.4207271505
ITERATION 43,4.999971639997019,6013021.4207271505
ITERATION 44,4.999971639997019,6013021.4207271505
ITERATION 45,4.999997838249509,6013021.420823322
ITERATION 46,4.999997838249509,6013021.420823322
ITERATION 47,4.999997838249509,6013021.420823322
ITERATION 48,4.999997838249509,6013021.420823322
ITERATION 49,4.999997838249509,6013021.420823322
ITERATION 50,4.999997838249509,6013021.420823322
ITERATION 51,4.999997838249509,6013021.420823322
ITERATION 52,4.999997838249509,6013021.420823322
ITERATION 53,4.999997838249509,6013021.420823322
ITERATION 54,4.999997838249509,6013021.420823322
ITERATION 55,4.999997838249509,6013021.420823322
ITERATION 56,4.999997838249509,6013021.420823322
ITERATION 57,4.999997838249509,6013021.420823322
ITERATION 58,4.999997838249509,6013021.420823322
ITERATION 59,4.999997838249509,6013021.420823322
ITERATION 60,4.999997838249509,6013021.420823322
ITERATION 61,4.999997838249509,6013021.420823322
ITERATION 62,4.999997838249509,6013021.420823322
ITERATION 63,4.999997838249509,6013021.420823322
ITERATION 64,4.999997838249509,6013021.420823322
ITERATION 65,4.999997838249509,6013021.420823322
ITERATION 66,4.999997838249509,6013021.420823322
ITERATION 67,4.999999568024053,6013021.420823859
ITERATION 68,4.999999568024053,6013021.420823859
ITERATION 69,4.999999568024053,6013021.420823859
ITERATION 70,4.999999568024053,6013021.420823859
ITERATION 71,4.999999568024053,6013021.420823859
ITERATION 72,4.999999568024053,6013021.420823859
ITERATION 73,4.999999568024053,6013021.420823859
ITERATION 74,4.999999568024053,6013021.420823859
ITERATION 75,4.999999568024053,6013021.420823859
ITERATION 76,4.999999568024053,6013021.420823859
ITERATION 77,4.999999568024053,6013021.420823859
ITERATION 78,4.999999568024053,6013021.420823859
ITERATION 79,4.999999568024053,6013021.420823859
ITERATION 80,4.999999568024053,6013021.420823859
ITERATION 81,4.999999568024053,6013021.420823859
ITERATION 82,4.999999568024053,6013021.420823859
ITERATION 83,4.999999568024053,6013021.420823859
ITERATION 84,5.0000003521151415,6013021.42082387
ITERATION 85,5.0000003521151415,6013021.42082387
ITERATION 86,5.0000003521151415,6013021.42082387
ITERATION 87,4.9999999367217445,6013021.420823877
ITERATION 88,4.9999999367217445,6013021.420823877
ITERATION 89,4.9999999367217445,6013021.420823877
ITERATION 90,4.999999870041684,6013021.420823882
ITERATION 91,4.999999870041684,6013021.420823882
ITERATION 92,4.999999870041684,6013021.420823882
ITERATION 93,4.999999870041684,6013021.420823882
ITERATION 94,4.999999870041684,6013021.420823882
ITERATION 95,4.999999870041684,6013021.420823882
ITERATION 96,4.999999870041684,6013021.420823882
ITERATION 97,4.999999870041684,6013021.420823882
ITERATION 98,4.999999870041684,6013021.420823882
ITERATION 99,4.999999870041684,6013021.420823882
