ITERATION,Global Best Position,Global Best Fitness
ITERATION 0,12.8139686508379,337.1570007245392
ITERATION 1,15.361513734383923,3079.7343806299205
ITERATION 2,25.033799507647508,10085.710628026898
ITERATION 3,25.003292239138883,10085.71974987206
ITERATION 4,25.003292239138883,10085.71974987206
ITERATION 5,25.003292239138883,10085.71974987206
ITERATION 6,25.003292239138883,10085.71974987206
ITERATION 7,25.003292239138883,10085.71974987206
ITERATION 8,25.003292239138883,10085.71974987206
ITERATION 9,25.003292239138883,10085.71974987206
ITERATION 10,25.003292239138883,10085.71974987206
ITERATION 11,25.003292239138883,10085.71974987206
ITERATION 12,24.99923208103244,10085.719832560246
ITERATION 13,24.99923208103244,10085.719832560246
ITERATION 14,24.99923208103244,10085.719832560246
ITERATION 15,24.99923208103244,10085.719832560246
ITERATION 16,25.00030312593164,10085.719836576995
ITERATION 17,25.00030312593164,10085.719836576995
ITERATION 18,25.00030312593164,10085.719836576995
ITERATION 19,25.00030312593164,10085.719836576995
ITERATION 20,25.00030312593164,10085.719836576995
ITERATION 21,25.00030312593164,10085.719836576995
ITERATION 22,25.00030312593164,10085.719836576995
ITERATION 23,25.00030312593164,10085.719836576995
ITERATION 24,25.00030312593164,10085.719836576995
ITERATION 25,25.00030312593164,10085.719836576995
ITERATION 26,25.00007996416982,10085.719837266783
ITERATION 27,25.00007996416982,10085.719837266783
ITERATION 28,25.00007996416982,10085.719837266783
ITERATION 29,25.00007996416982,10085.719837266783
ITERATION 30,25.00007996416982,10085.719837266783
ITERATION 31,25.00007996416982,10085.719837266783
ITERATION 32,25.00007996416982,10085.719837266783
ITERATION 33,25.00007996416982,10085.719837266783
ITERATION 34,25.00007996416982,10085.719837266783
ITERATION 35,25.00007996416982,10085.719837266783
ITERATION 36,25.00007996416982,10085.719837266783
ITERATION 37,25.00007996416982,10085.719837266783
ITERATION 38,25.00007996416982,10085.719837266783
ITERATION 39,25.00007996416982,10085.719837266783
ITERATION 40,24.99993192048126,10085.719837280976
ITERATION 41,24.999987973790596,10085.719837317209
ITERATION 42,24.999987973790596,10085.719837317209
ITERATION 43,24.999987973790596,10085.719837317209
ITERATION 44,24.999987973790596,10085.719837317209
ITERATION 45,24.999987973790596,10085.719837317209
ITERATION 46,24.999987973790596,10085.719837317209
ITERATION 47,24.999987973790596,10085.719837317209
ITERATION 48,24.999987973790596,10085.719837317209
ITERATION 49,24.999987973790596,10085.719837317209
ITERATION 50,24.9999888593614,10085.71983731737
ITERATION 51,24.9999888593614,10085.71983731737
ITERATION 52,24.9999888593614,10085.71983731737
ITERATION 53,25.00000454358218,10085.71983731821
ITERATION 54,25.00000454358218,10085.71983731821
ITERATION 55,24.999996494541865,10085.71983731828
ITERATION 56,24.999996494541865,10085.71983731828
ITERATION 57,24.999996494541865,10085.71983731828
